,Tweets,subjectivity,polarity,analysis
199,shares ip criminal gang beijing includes free database red chinese gestapo thanks boycottchina isolatechina banhuawei bantiktok baneverythingchinese,0.31,0.04,Positive
200,rt mahajan saying india stand china boycottchina impact china indian economy small compared china news might help revise thoughts,0.4,-0.25,Negative
201,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
202,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
203,rt hongkongpolice thought would fun joke blm blacklivesmatter dumbass china hongkong hongkongprotests hongkongneedshelp chinazi nationalsecuritylaw hongkongpolice hkpoliceterrorists hkpolicestate hongkongpoliceterrorists boycottchina ccp,0.2,0.3,Positive
204,rt find unique innovative solutions build product get funding help country adding little economy india startupindia startup economy risk business funding boycottchina,0.8333333333333334,0.22916666666666666,Positive
205,find unique innovative solutions build product get funding help country adding little economy india startupindia startup economy risk business funding boycottchina,0.8333333333333334,0.22916666666666666,Positive
206,china technology companies like zoom huawei spy agents ccp world ban huawei tiktok one live censorship surveillance ccp chinazi boycottchineseproduct boycottchina,0.5,0.13636363636363635,Positive
207,china technology companies like zoom huawei spy agents ccp world ban huawei tiktok one live censorship surveillance ccp chinazi boycottchineseproduct boycottchina,0.5,0.13636363636363635,Positive
208,rt adonis yes law giving hkpoliceterrorists even power insane standwithhongkong boycottchina,1.0,-1.0,Negative
209,rt 50 forces job modiji job honesty commitment let india indians resulted win modiinlehladakh boycottchina hindicheenibyebye hindichinibyebye indiafirst,0.4,0.8,Positive
210,rt indian businessmen coming together support pm modi aatmanirbharbharat campaign result chinese imports india receiving huge blow boycottchina chinapushedback indiachina,0.45,0.20000000000000004,Positive
211,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
212,rt 18 long years india may see trade surplus last time happened 2002 amp atal bihari vajpayee power congress busy signing mous collecting china money rajivgandhifoundation amp conducting fta studies years congressmuktbharat boycottchina,0.25555555555555554,0.016666666666666666,Positive
213,boycottchina xitler ask valdivostok careful russian brothers pla anything grab land,0.5,-0.05,Negative
214,hello world mouthpiece china india parents ruled india amp ravaged wealth glory amp rich cultural heritage rebuild amp shine thanks freehongkong freetaiwan boycottchina boycottcorruptcongress narendramodi,0.35000000000000003,0.225,Positive
215,boycottchina useless law curbing rights liberties hk citizens slaves china understand liberty,0.2,-0.5,Negative
216,boycottchina useless law curbing rights liberties hk citizens slaves china understand liberty,0.2,-0.5,Negative
217,congratulations cow boys trending boycottchina victory,0.16666666666666666,-0.13333333333333333,Negative
218,rt seems one deal greatest communist power world boycottchina,1.0,1.0,Positive
219,acknowledges evidence emerging airborne spread covid 19 means even homes safe social distancing repeated hand washing use earlier guidelines wrong hatred china keeps growing boycottchina,0.4916666666666667,0.008333333333333331,Positive
220,united states looking banning chinese social media apps including tiktok secretary state mike pompeo said monday aapdujamnagar ajnews us mikepompeo tiktokban boycottchina boycottchineseproducts donaldrump trump2020,0.03333333333333333,0.016666666666666666,Positive
221,rt china wants control everything american coporates allow tyranny grow control free world supressed hong kong one suppressed aware next standwithhongkong antichinazi boycottchina,0.22999999999999998,0.17,Positive
222,boycottchina dear honorable mr putin sir xitler wants take vladivostok also,0.1,0.2,Positive
223,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
224,tiktok ban india still available download google trying defeat boycott china movement boycottchina,0.4,0.4,Positive
225,rt chinese involvement 5g security risk hell kind risk presented involvement nuclear infrastructure ban boycottchina,0.45,0.3,Positive
226,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
227,ccp necrotic cancer cell expanding world time remove cancer cells otherwise destroy world boycottchina antichinazi newwestberlin,0.0,-0.2,Negative
228,notice nz media really headline cases countries us china make us look bad china look good wonder followthemoney boycottchina,0.48888888888888893,0.06666666666666671,Positive
229,rt pehicc hope china one day bare consequences country zero animalwelfarelaws abomination yulin n wetmarkets n country spread pandemic around world boycottchina,0.1,0.05,Positive
230,rt wen wants friend virus country boycottchina isolatechina ccpisvirus,0.1,0.2,Positive
231,rt please world need act women right groups freeuyghurs standwithuyghur boycottchina,0.5357142857142857,0.2857142857142857,Positive
232,rt article 38 means anyone whichever nationality speaks hong kong government arrested matter thanks greta careful standwithhk nationalsecuritybill boycottchina,0.6,0.05,Positive
233,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
234,yes please free uyghur free xinjiang freehongkong uyghurslivesmatter hongkongerlivesmatter boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.8,0.4,Positive
235,lol evil ccp found poor countries actually debtors support notorious law pathetic boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.6799999999999999,-0.32,Negative
236,today cares nobody world wants go virus producing country china chinesevirus covid19 boycottchina,0.1,0.2,Positive
237,much boycottchina boycottchineseproducts,0.2,0.2,Positive
238,chat privacy threat us firm develops 100 user controlled messaging blockchain socialmedia censorship cybersecurity usa telegram cybersecurity privacy boycottchina,0.4,-0.2,Negative
239,one day monkey eaten chinese monkey sitting nearby boycottchineseproducts boycottchina chinesevirus,0.0,-0.03333333333333333,Negative
240,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
241,looking news content named global liars times chinese issues neighbours many countries virus producers blaming india boycottchina chinesevurus boycottchineseproducts,0.16666666666666666,0.16666666666666666,Positive
242,indian government took major step lieu safeguarding country security sovereignty banning 59 chinese apps safety concerns country administration boycott china chinese things boycottchina banofchineseapps ngo tarezameenfoundation,0.16666666666666666,0.020833333333333332,Positive
