,Unnamed: 0.1,text
1713,1713,"rt @garudapp: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pzvpxlytiz

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/whb5i6yut2"
1714,1714,"rt @abpnews: साइकिल बनाने वाली फेमस कंपनी हीरो साइकिल ने चीन को बड़ा झटका दिया है. हीरो ने चीन के साथ 900 करोड़ रुपये की डील रद्द कर दी है.

#herocycles 
#boycottchina 

https://t.co/bq1xykolbu"
1715,1715,"rt @ineelkjha: why only india support &amp; respects agreement, why not china ???

time has come to settle it for forever. 👍
do whatever you can, but finish it.

one for all. 👍

#indiachinaborder 
#indiansunitedagainstchina 
#boycottchina 
#जय_श्रीराम 🙏 https://t.co/sanvis0shq"
1716,1716,"@pdchina @chinadaily @cgtnofficial @huxijin_gt 

#boycottchina #freehongkong #freetibet 

https://t.co/wy03jzpv1l"
1717,1717,"made in china の製品を買うということは
中国共産党のこのような卑劣な行為を助長させることだ
#boycottchina
#uighurs  #freeuyghurs 
#ウイグルを助けたい https://t.co/yzxbivsm7m"
1718,1718,"@tamalbandyo @theofficialsbi @theofficialsbi customers r undertaking expansion plans to benefit from #atmanirbharbharat  
 schmes #msmes n harness gap created by #boycottchina products. 
#privatebanks @hdfcbank @idbi_bank hav nov transferrd benefits of rate cut to their customers."
1719,1719,"@zlj517 china should be ashamed of what they've done to our world. 
xi jinping used biological weapon #coronavirus to disrupt economies. ccp is sponsoring propaganda war in countries.
xi jinping has bitten more that he can chew! 
#prosecutxijinping 👿
#boycottchina
#freehongkong"
1720,1720,"@wangchuk66 true hero. hero set a perfect example for all businesses, consumers and every citizens of our nation. #herocycles  #boycottchinaproducts #boycottchina #supportmadeinindia"
1721,1721,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1722,1722,"@reaidonaltrump_ to #tiktok user: china is watching you

#bantiktok #boycottchina #boycottchinaproducts"
1723,1723,"@reutersuk threat and suppression is #china way of working. the way this bully works is so evident, instead of apologizing to the world it resorts to threats. #boycottchina is what i &amp; u will do. we will bring #chinaonitsknees. #chineseproductsindustbin @dvatw @trishoolam @pushpendraamu"
1724,1724,"rt @elister_social: @labourministry corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/j0qtjd11on"
1725,1725,"rt @prawin_a1: chinese apps banned troll 😆

link : https://t.co/sopuzmb3kz

#pubgban #tiktokbannedinindia #tiktok #shein #chineseappsbanned #boycottchina #boycottchineseproducts #tencent #shareit #camscanner #sooraraipottru #valimai #jagamethandhiram #kavin @prasana46841913 #mastertrailer"
1726,1726,"rt @kuzzataltay: made in china is made in concentration camps with forced labor. 

🆘buy one less 🇨🇳 product a day. 
🆘don’t buy it for a week. 
      boycott for a month. 

one step at a time. share if you agree! 

#madeinchina #boycottchina https://t.co/p1pp9ew8gd"
1727,1727,rt @alphacentauriii: china is changing its labeling to 'made in p.r.c.' #boycottchina is working. we are hurting the ccp. success! keep fighting! ✊💪👍👏 https://t.co/c8k5tumk9z
1728,1728,"rt @basavarajkouja8: #savegujaratnre
#atmanirbharbharat
#boycottchina
@pmoindia @nsitharaman
@joshipralhad @finminindia 
sir kindly boycott china met coke &amp; give to chance revival gujarat nre coke ltd. stop liquidation process &amp; save our jobs."
1729,1729,"rt @elister_social: @labourministry corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/j0qtjd11on"
1730,1730,"rt @basavarajkouja8: #savegujaratnre
#atmanirbharbharat
#boycottchina
@pmoindia @nsitharaman
@joshipralhad @finminindia 
sir kindly boycott china met coke &amp; give to chance revival gujarat nre coke ltd. stop liquidation process &amp; save our jobs."
1731,1731,rt @silverh85107474: @globaltimesnews #boycottchina
1732,1732,"@kabirpandit corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/nw29e53k2i"
1733,1733,"@abhiagarwaljc corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/mzjttsrkqh"
1734,1734,"@thesubsequent corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/ugyrdk9uks"
1735,1735,"@labourministry corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/j0qtjd11on"
1736,1736,"@ddnewskohima corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/e7jzknnj1o"
1737,1737,"@ddnewskohima corona update in india!

confirmed: 746514
active: 267081
recovered: 458650
deaths: 20683
updated: 08/07/2020 17:14:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/kffifyyruw"
1738,1738,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1739,1739,"rt @abpnews: साइकिल बनाने वाली फेमस कंपनी हीरो साइकिल ने चीन को बड़ा झटका दिया है. हीरो ने चीन के साथ 900 करोड़ रुपये की डील रद्द कर दी है.

#herocycles 
#boycottchina 

https://t.co/bq1xykolbu"
1740,1740,"@globaltimesnews #chibesevirus
#boycottchina 
#boycottchineseproducts"
1741,1741,"rt @hembharadwaj_st: #makeinindia राखी से लेकर दिवाली तक सभी त्यौहार कैसे होंगे पूरी तरह भारतीय। इसके लिए @caitindia ने शुरू की तैयारियां ताकि बाजारों में न हो भारतीय सामान की कमी। 
#boycottchina  
@sandhyatimes4u 
@nbtdilli 
@navbharattimes https://t.co/jqlzitu5si"
1742,1742,#jiomeet #boycottchina #indian 🙏🙏 https://t.co/os81lq71yx
1743,1743,"@oneplus sorry...indians never forget....we can't buy bullet against our soldier....so we indians aggressively...
#boycottchina 
#boycottchineseproducts 
#boycottmadeinchina"
1744,1744,rt @vyas241s: #boycottchina क्यों जरुरी है ❓बस एक नज़र इस चित्र पर कर लो । https://t.co/inmtrllvl5
1745,1745,"namaste india 🇮🇳 
do you know these alternative indian app for tik tok 
if you know comment below 
#vocalforlocal #samajdarindia #boycottchina #bantiktokinindia #indiaapp #indianews https://t.co/zfsxexjxwu"
1746,1746,rt @globalconflict9: i have deleted all the chinese app. did you do?#boycottchina #boycottmadeinchina #removechinaapps #googleplaystore https://t.co/eyoufk1su0
1747,1747,"rt @prernamedia: residents of muzaffarabad (pok) hold protest against china &amp; pakistan, opposing the construction of dams on neelam &amp; jhelum rivers. 
#chinaadmitspushback #boycottchina #pok https://t.co/lufhprclyf"
1748,1748,"ड्रैगन पर भारत के उघोगपतियों का प्रहार 

#indiachina #boycottchina https://t.co/077zel6ko9"
1749,1749,"rt @hembharadwaj_st: #makeinindia राखी से लेकर दिवाली तक सभी त्यौहार कैसे होंगे पूरी तरह भारतीय। इसके लिए @caitindia ने शुरू की तैयारियां ताकि बाजारों में न हो भारतीय सामान की कमी। 
#boycottchina  
@sandhyatimes4u 
@nbtdilli 
@navbharattimes https://t.co/jqlzitu5si"
1750,1750,"criticizing the chinese government is now illegal under chinese law. this applies to everyone in the world, citizen or not. therefore: democracy for hong kong now! fuck the ccp! i'm not going to china until they get democracy. #boycottchina"
1751,1751,"will it be the oneplus nord's oneplus z ? 
or is it oneplus nord only 

lets check out all the details on july 21,2020.

will you guys boycott or support ? 

(i think it will be made in india.)

#oneplus 

#madeinindia
#boycottmadeinchina 
#boycottchina"
1752,1752,"rt @driverrrrh: @hurdonthehill the fact is that #china is overpowered to destroy an international financial centre easily and no one is able to stop it ! 

make #china pay!

#boycottchina 
stop using spy apps #tiktok https://t.co/tv7tddnryg"
1753,1753,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1754,1754,rt @driverrrrh: @ceccgov #boycottchina https://t.co/bnagnhan8w
1755,1755,"rt @bh40701373: @petelau @oneplus_in why to buy a #boycottchineseproducts  virus borne television ???this country has killed more then 7 millions people till now...

#boycottchina grabbing lands of other countries ,hacking #hongkongindependence ,#uyghurgenocide ..

rest of the world started hating virus now..."
1756,1756,"rt @newjplus: सोनम वांगचुक ने बताया कि कैसे ऐप्स के बैन के बाद भी जनता का चीनी सामानों को बॉयकॉट करना है जरूरी

@wangchuk66 

#sonamwangchuk #boycottchina #chineseappblocked #balidankajawabboycottse https://t.co/kcenxve7mg"
1757,1757,"rt @basavarajkouja8: #savegujaratnre
#atmanirbharbharat
#boycottchina
@pmoindia @nsitharaman
@joshipralhad @finminindia 
sir kindly boycott china met coke &amp; give to chance revival gujarat nre coke ltd. stop liquidation process &amp; save our jobs."
1758,1758,"rt @driverrrrh: @hurdonthehill the fact is that #china is overpowered to destroy an international financial centre easily and no one is able to stop it ! 

make #china pay!

#boycottchina 
stop using spy apps #tiktok https://t.co/tv7tddnryg"
1759,1759,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1760,1760,"@pdchina @chinadaily @cgtnofficial @huxijin_gt 

#freetibet #freehongkong #fightuighurgroup #boycottchina 

https://t.co/kom4rw2dsq"
1761,1761,"rt @newjplus: सोनम वांगचुक ने बताया कि कैसे ऐप्स के बैन के बाद भी जनता का चीनी सामानों को बॉयकॉट करना है जरूरी

@wangchuk66 

#sonamwangchuk #boycottchina #chineseappblocked #balidankajawabboycottse https://t.co/kcenxve7mg"
1762,1762,"à regarder! pour comprendre la situation actuelle.
the coverup of the century. must watch and rt. #coronavirus #covid__19
#covid #boycottchinaproducts
#boycottchina #polcan #polqc #coronavirusupdates

https://t.co/5dedlef8d8"
1763,1763,"@globaltimesnews #china's boarder disputes with every one is #fair!?

#china spreading #chinesevirus thru out #world is #fair!?

now #shitler is pissing of with unemployment levels &amp; #chinese mad rush to bank to withdraw #money!?

jai ho #boycottchina campaign! 🙏🙏🙏

#opinion #ticktok https://t.co/8xarbh2fka"
